Source,Target,Score
RE-649,MissionPlanningPersistenceProvider,0.1372
RE-101,AreaMappingXStreamPersistor,0.1372
RE-649,UAVRegistrationServiceRemoteFacade,0.1372
RE-656,AreaMappingXStreamPersistor,0.1371
RE-679,UAVMissionPlan,0.1371
RE-628,RemoteManager,0.1370
RE-77,AbstractDroneFleetFactory,0.1370
RE-649,IdentifierCreator,0.1370
RE-628,JSONMissionPlanReader,0.1369
RE-722,NVector,0.1369
RE-424,RemindsConnector,0.1369
RE-508,AreaMappingGenerator,0.1369
RE-649,ServiceIds,0.1368
RE-589,PatternFactory,0.1368
RE-594,IRemoteableService,0.1368
RE-649,DronologyServiceException,0.1367
RE-649,PatternFactory,0.1367
RE-649,DummyLockObject,0.1367
RE-541,IRemoteableService,0.1367
RE-649,UAVRegistrationPersistenceProvider,0.1366
RE-649,BaseServiceProvider,0.1366
RE-594,SimpleChecker,0.1366
RE-25,MonitorDialog,0.1365
RE-103,IMissionPlanningRemoteService,0.1365
RE-693,IUAVRegistrationRemoteService,0.1364
RE-505,GroundstationConnector,0.1364
RE-101,AbstractUAVMessage,0.1364
RE-722,IUAVEquipmentTypeRegistration,0.1363
RE-505,AFChooseMissionWindow,0.1363
RE-714,SetTargetAltitudeMessage,0.1363
RE-587,SetTargetAltitudeMessage,0.1363
RE-555,AreaMappingXStreamPersistor,0.1363
RE-594,SetTargetAltitudeMessage,0.1363
RE-649,DroneMonitoringServiceRemoteFacade,0.1362
RE-424,DroneSnapshotOption,0.1362
RE-541,ManagedDrone,0.1362
RE-551,AbstractPosition copy,0.1361
RE-551,AbstractPosition,0.1361
RE-589,ArtifactIdentifier,0.1360
RE-681,AFMapDrones,0.1360
RE-508,MissionHandler,0.1360
RE-649,AreaMappingPersistenceProvider,0.1360
RE-80,MissionExecutionTester,0.1359
RE-649,IAreaMappingServiceInstance,0.1359
RE-689,MapNode,0.1359
RE-611,UAVStateChangeMessage,0.1359
RE-587,PersistableUAVMissionTask,0.1358
RE-681,DroneSnapshotOption,0.1358
RE-505,IRemoteInfoObject,0.1358
RE-649,ISupervisorServiceInstance,0.1357
RE-649,IFlightRoute,0.1357
RE-701,TestStatusDispatchThread,0.1357
RE-656,MapNode,0.1357
RE-649,UAVListenerManager,0.1356
RE-508,AreaMappingXStreamPersistor,0.1356
RE-649,RemoteMessageHandler,0.1355
RE-594,StopEveryone,0.1355
RE-595,IPersistableItem,0.1355
RE-25,AFAssignRouteComponent,0.1355
RE-646,UAVStateChangeMessage,0.1354
RE-689,SetTargetAltitudeMessage,0.1354
RE-646,IMovementSimulator,0.1354
RE-639,IUAVPropertyUpdateNotifier,0.1354
RE-114,SoloDirector,0.1354
RE-501,IUAVPropertyUpdateNotifier,0.1354
RE-555,CollisionAvoidanceCheckTask,0.1353
RE-628,FlyingFieldDemoScript,0.1352
RE-628,OpenUniversityDemoScript,0.1352
RE-626,LlaCoordinate,0.1351
RE-649,FlightRoutePersistenceProvider,0.1351
RE-587,KMLMapCreator,0.1351
RE-649,DefaultDroneCollector,0.1351
RE-616,DronologyPersistenceUtil,0.1350
RE-555,IMissionPlanningRemoteService,0.1350
RE-424,PersistableUAVMissionTask,0.1350
RE-541,UAVHandshakeMessage,0.1349
RE-28,SetStateFrequencyCommand,0.1349
RE-587,IUAVRegistrationServiceInstance,0.1349
RE-693,DroneSnapshotInternal,0.1349
RE-541,AFMissionOperations,0.1349
RE-706,TestStatusDispatchThread,0.1349
RE-596,SimulatorScenarioXStreamPersistor,0.1347
RE-508,TestStatusDispatchThread,0.1347
RE-505,UAVRegistration,0.1346
RE-101,SimpleCheckerMessageHandler,0.1346
RE-649,FakePythonGroundstation,0.1346
RE-25,MapNode,0.1346
RE-25,ConnectionRequestMessage,0.1346
RE-639,AreaMappingXStreamPersistor,0.1345
RE-691,AreaMappingXStreamPersistor,0.1344
RE-695,IMissionPlanningRemoteService,0.1344
RE-656,IUAVRegistrationServiceInstance,0.1343
RE-649,DroneCollector,0.1343
RE-729,IMappedItem,0.1343
RE-649,AreaMappingService,0.1343
RE-28,MissionExecutionTester,0.1342
RE-709,UAVTypeRegistration,0.1342
RE-714,IPersistenceManager,0.1341
RE-709,RoutePrimitive,0.1341
RE-649,StateMessageTypeAdapter,0.1341
RE-549,SetStateFrequencyCommand,0.1341
RE-693,RemindsConnector,0.1341
RE-709,NVector,0.1341
RE-555,IMissionTask,0.1340
RE-639,IDrone,0.1340
RE-25,MissionPlanningServiceRemoteFacade,0.1340
RE-549,AFMissionOperations,0.1340
RE-759,SetTargetAltitudeMessage,0.1339
RE-649,FileManager,0.1339
RE-508,GeneratedRoutesInfo,0.1339
RE-28,IRemoteableService,0.1339
RE-729,MappedItem,0.1339
RE-80,FlightSimulator,0.1338
RE-595,AFFollowBar,0.1337
RE-501,CoverageStatistics,0.1337
RE-611,MissionExecutionTester,0.1336
RE-101,IMissionPlanningRemoteService,0.1336
RE-587,FullMissionPlan2,0.1335
RE-689,FullMissionPlan2,0.1335
RE-709,CoverageStatistics,0.1335
RE-656,FullMissionPlan2,0.1335
RE-101,CollisionAvoidanceCheckTask,0.1334
RE-649,MonitoringDispatchThread,0.1334
RE-681,MissionInfo,0.1333
RE-594,AFMissionOperations,0.1333
RE-656,AMEditPrioritiesController,0.1332
RE-649,AFControlsComponent,0.1332
RE-693,TaskFactory,0.1332
RE-80,SetMonitoringFrequencyCommand,0.1331
RE-596,StopExecutorViaWaypoint2,0.1331
RE-709,UAVStateChangeMessage,0.1330
RE-508,GetSnapshotMessage,0.1330
RE-505,DronologyPersistenceUtil,0.1329
RE-709,RemoteInfoObject,0.1328
RE-729,DroneSnapshotInternal,0.1328
RE-589,AFControlsComponent,0.1328
RE-626,KMLExporter,0.1327
RE-595,AMMapMarkerUtilities,0.1326
RE-114,RemindsConnector,0.1325
RE-595,UAVEquipmentTypeRegistrationService,0.1325
RE-649,IBatterySimulator,0.1325
RE-679,GroundstationConnector,0.1324
RE-693,PVector,0.1324
RE-100,FullMissionPlan2,0.1323
RE-77,MissionController,0.1323
RE-626,AreaMappingXStreamPersistor,0.1323
RE-596,DronologyPersistenceUtil,0.1322
RE-80,SetGroundSpeedCommand,0.1321
RE-549,MissionExecutionTester,0.1321
RE-616,ReadDispatcher,0.1321
RE-28,MissionController,0.1320
RE-508,GetCoordinatesMessage,0.1320
RE-649,FlightZoneException,0.1319
RE-628,Runner,0.1319
RE-689,AMEditPrioritiesController,0.1319
RE-508,GetBaseCoordinatesMessage,0.1318
RE-589,IdentifierCreator,0.1317
RE-679,CoordinatedLandingPattern,0.1317
RE-639,SimpleCheckerMessageHandler,0.1317
RE-679,SimulatorScenarioXStreamPersistor,0.1316
RE-549,AbstractPosition copy,0.1315
RE-549,AbstractPosition,0.1315
RE-101,IUAVRegistrationServiceInstance,0.1315
RE-549,MissionController,0.1315
RE-649,IDroneSetupServiceInstance,0.1315
RE-616,SimulatorScenarioXStreamPersistor,0.1315
RE-649,RemoteManagerFactory,0.1313
RE-714,DroneSnapshot,0.1311
RE-649,AbstractFileTransmitServerService,0.1311
RE-505,UAVMissionPlan,0.1311
RE-679,UAVMonitorableMessage,0.1311
RE-649,IDroneCommand,0.1310
RE-656,SetTargetAltitudeMessage,0.1310
RE-424,AMEditPrioritiesController,0.1309
RE-501,AreaMappingXStreamPersistor,0.1309
RE-595,Utilities,0.1309
RE-596,AbstractDroneFleetFactory,0.1308
RE-616,AbstractMissionTask,0.1308
RE-594,ReadDispatcher,0.1308
RE-649,DroneFleetManager,0.1307
RE-649,IFlightRouteplanningServiceInstance,0.1307
RE-729,PersistableUAVMissionTask,0.1307
RE-616,CollisionAvoidanceCheckTask,0.1306
RE-541,MissionExecutionTester,0.1306
RE-28,FlightSimulator,0.1305
RE-639,NVECSimulator,0.1305
RE-28,AFMissionOperations,0.1305
RE-649,AMInfoBox,0.1305
RE-639,LlaCoordinate,0.1304
RE-508,MissionPlanningXStreamPersistor,0.1304
RE-501,SimpleCheckerMessageHandler,0.1304
RE-649,JsonTester2,0.1304
RE-693,SimpleCheckerMessageHandler,0.1304
RE-626,SetTargetAltitudeMessage,0.1304
RE-103,MissionPlanningXStreamPersistor,0.1303
RE-611,SetStateFrequencyCommand,0.1303
RE-616,CoverageStatistics,0.1303
RE-596,RemindsConnector,0.1303
RE-587,IMissionPlanningRemoteService,0.1302
RE-114,NVector,0.1302
RE-693,SetTargetAltitudeMessage,0.1302
RE-594,UAVHandshakeMessage,0.1301
RE-505,AbstractRegisterableUnit,0.1301
RE-722,TestStatusDispatchThread,0.1301
RE-729,UAVStateChangeMessage,0.1301
RE-729,IUAVEquipmentTypeRegistrationRemoteService,0.1301
RE-649,DroneSetupService,0.1300
RE-649,ResultCreationUtil,0.1300
RE-505,UAVMonitorableMessage,0.1299
RE-628,AbstractDroneCommand,0.1299
RE-616,FullMissionPlan2,0.1298
RE-616,MissionExecutionTester,0.1298
RE-555,NVECSimulator,0.1298
RE-759,SoloDirector,0.1298
RE-596,DroneSnapshot,0.1297
RE-80,AMEditSidesController,0.1297
RE-80,SetVelocityCommand,0.1297
RE-555,IUAVPropertyUpdateNotifier,0.1297
RE-587,AMEditPrioritiesController,0.1296
RE-701,AFChooseMissionWindow,0.1296
RE-555,DroneSnapshot,0.1296
RE-555,IUAVRegistrationServiceInstance,0.1296
RE-25,DroneSetupServiceInstance,0.1296
RE-693,LlaCoordinate,0.1295
RE-628,EdgeLla,0.1295
RE-656,IMappedItem,0.1294
RE-646,SimulatorScenarioXStreamPersistor,0.1294
RE-649,DronologyElementFactory,0.1293
RE-706,AFChooseMissionWindow,0.1293
RE-551,MissionHandler,0.1293
RE-505,SelectionWriter,0.1292
RE-649,FlightRoute,0.1292
RE-628,TakeoffCommand,0.1291
RE-424,IMissionPlanningServiceInstance,0.1290
RE-424,MissionPlanningXStreamPersistor,0.1289
RE-541,WriteDispatcher,0.1289
RE-25,AbstractRemoteFacade,0.1289
RE-596,MissionInfo,0.1288
RE-628,UAVEquipmentTypeRegistrationService,0.1288
RE-616,MissionUtil,0.1288
RE-759,MissionPlanningXStreamPersistor,0.1288
RE-649,IFileTransmitServiceInstance,0.1288
RE-541,CollisionAvoidanceCheckTask,0.1288
RE-759,IUAVRegistrationRemoteService,0.1287
RE-589,IFlightPlan,0.1286
RE-628,SynchronizationPoint,0.1286
RE-649,UAVTypeRegistrationPersistenceProvider,0.1286
RE-589,FileManager,0.1286
RE-656,MappedItem,0.1286
RE-28,AMEditSidesController,0.1285
RE-626,KMLMapCreator,0.1285
RE-594,PhysicalDroneFleetFactory,0.1283
RE-693,MissionPlanningXStreamPersistor,0.1282
RE-689,RemindsConnector,0.1282
RE-656,IMissionPlanningRemoteService,0.1282
RE-549,SetMonitoringFrequencyCommand,0.1282
RE-28,SetMonitoringFrequencyCommand,0.1281
RE-693,IDrone,0.1280
RE-77,IRemoteableService,0.1280
RE-77,MissionExecutionTester,0.1280
RE-689,IMissionPlanningRemoteService,0.1279
RE-28,SetGroundSpeedCommand,0.1279
RE-508,CollisionAvoidanceCheckTask,0.1279
RE-695,MissionPlanningXStreamPersistor,0.1278
RE-594,CollisionAvoidanceCheckTask,0.1277
RE-595,UAVEquipmentTypeRegistrationServiceRemoteFacade,0.1277
RE-587,MapNode,0.1277
RE-100,MapRiver,0.1277
RE-508,AFMapDrones,0.1277
RE-616,DroneInitializationInfo,0.1276
RE-547,Command,0.1276
RE-549,SetGroundSpeedCommand,0.1276
RE-628,FormatUtil,0.1275
RE-100,SimpleCheckerMessageHandler,0.1275
RE-639,IUAVRegistrationRemoteService,0.1274
RE-679,MissionController,0.1274
RE-639,SetTargetAltitudeMessage,0.1274
RE-689,MissionPlanningXStreamPersistor,0.1274
RE-689,IUAVRegistrationServiceInstance,0.1274
RE-595,IAreaMapping,0.1272
RE-501,IRouteCreator,0.1272
RE-587,MissionPlanningXStreamPersistor,0.1272
RE-649,JsonTester,0.1271
RE-649,JSONSendTester,0.1271
RE-555,ReadDispatcher,0.1271
RE-759,RemindsConnector,0.1271
RE-656,RemindsConnector,0.1270
RE-596,DispatchQueueManager,0.1269
RE-594,StopExecutorViaWaypoint,0.1269
RE-589,AbstractRMIRemoteObject,0.1269
RE-649,SimulatorScenarioPersistenceProvider,0.1268
RE-549,SimpleChecker,0.1268
RE-505,AbstractDrone,0.1268
RE-626,AMEditPrioritiesController,0.1268
RE-616,IMissionTask,0.1267
RE-501,AreaMappingGenerator,0.1266
RE-701,MetricsStatistics,0.1266
RE-714,MissionUtil,0.1266
RE-681,IUAVMissionTask,0.1266
RE-628,ArtifactIdentifier,0.1265
RE-501,AFMapDrones,0.1265
RE-508,SimpleCheckerMessageHandler,0.1265
RE-706,MetricsStatistics,0.1264
RE-722,UAVStateChangeMessage,0.1264
RE-759,IDrone,0.1264
RE-589,RouteAssignmentDemoScript,0.1263
RE-597,MissionExecutionTester,0.1263
RE-611,IRemoteableService,0.1263
RE-501,AMEditSidesController,0.1261
RE-114,AreaMappingXStreamPersistor,0.1261
RE-628,FlightManagerServiceInstance,0.1261
RE-589,IDroneStatusChangeListener,0.1260
RE-594,FlightRouteXStreamPersistor,0.1260
RE-587,RemindsConnector,0.1259
RE-693,TestStatusDispatchThread,0.1259
RE-100,NVECSimulator,0.1259
RE-555,MissionExecutionTester,0.1258
RE-628,IFlightManagerServiceInstance,0.1258
RE-649,UAVRegistrationService,0.1257
RE-693,WaypointCommand,0.1256
RE-541,AreaMappingGenerator,0.1256
RE-681,MissionPlanningXStreamPersistor,0.1256
RE-616,UAVTypeRegistrationXStreamPersistor,0.1255
RE-508,IMissionPlanningServiceInstance,0.1255
RE-626,IUAVRegistrationRemoteService,0.1254
RE-689,IMappedItem,0.1254
RE-541,SimpleChecker,0.1254
RE-28,SetVelocityCommand,0.1253
RE-722,AFChooseMissionWindow,0.1253
RE-101,MissionExecutionTester,0.1253
RE-101,MissionPlanningXStreamPersistor,0.1252
RE-646,SimpleSimulator,0.1252
RE-691,SimpleCheckerMessageHandler,0.1252
RE-549,SetVelocityCommand,0.1251
RE-729,MissionUtil,0.1251
RE-505,IUAVRegistration,0.1250
RE-555,MissionPlanningXStreamPersistor,0.1249
RE-695,SimpleCheckerMessageHandler,0.1249
RE-611,SetGroundSpeedCommand,0.1249
RE-508,MissionExecutionTester,0.1249
RE-77,AFMissionOperations,0.1248
RE-77,PhysicalDroneFleetFactory,0.1247
RE-103,SimpleCheckerMessageHandler,0.1247
RE-649,FlightManagerService,0.1246
RE-551,SetStateFrequencyCommand,0.1246
RE-701,NVector,0.1246
RE-628,AbstractServiceInstance,0.1246
RE-649,UAVTypeRegistrationServiceRemoteFacade,0.1245
RE-689,MappedItem,0.1245
RE-597,CollisionAvoidanceCheckTask,0.1245
RE-501,GetSnapshotMessage,0.1245
RE-501,MissionPlanningXStreamPersistor,0.1245
RE-101,NVECSimulator,0.1245
RE-626,IMissionPlanningServiceInstance,0.1244
RE-691,NVector,0.1244
RE-508,WriteDispatcher,0.1244
RE-729,ManagedDrone,0.1244
RE-595,SlowLayer,0.1244
RE-679,AssignedDrone,0.1244
RE-589,AMControlsComponent,0.1243
RE-681,SetTargetAltitudeMessage,0.1243
RE-505,AssignedDrone,0.1243
RE-424,MissionExecutionTester,0.1242
RE-589,ExportAllocationInformation,0.1241
RE-679,DronologyPersistenceUtil,0.1241
RE-706,NVector,0.1241
RE-551,MissionController,0.1241
RE-649,UnitState,0.1240
RE-103,UAVRegistrationXStreamPersistor,0.1239
RE-611,SetMonitoringFrequencyCommand,0.1239
RE-639,MissionPlanningXStreamPersistor,0.1239
RE-611,MissionController,0.1239
RE-649,MissionElementFactory,0.1239
RE-649,DroneSimulatorService,0.1238
RE-505,CoordinatedLandingPattern,0.1238
RE-649,DroneSimulatorServiceInstance,0.1238
RE-628,WatchServiceRunner,0.1238
RE-501,GetCoordinatesMessage,0.1237
RE-80,AreaMappingGenerator,0.1237
RE-597,PhysicalDroneFleetFactory,0.1237
RE-595,IUAVTypeRegistrationRemoteService,0.1237
RE-501,GetBaseCoordinatesMessage,0.1236
RE-709,UAVEquipmentTypeRegistration,0.1236
RE-100,IFlightDirector,0.1235
RE-691,MissionPlanningXStreamPersistor,0.1235
RE-649,DroneSimulatorServiceRemoteFacade,0.1235
RE-616,ManagedDrone,0.1235
RE-649,UAVTypeRegistrationService,0.1234
RE-80,MissionHandler,0.1234
RE-679,SimpleChecker,0.1234
RE-709,SetGimbalTargetCommand,0.1233
RE-656,MissionPlanningXStreamPersistor,0.1231
RE-709,SetGimbalRotationCommand,0.1231
RE-709,MissionUtil,0.1230
RE-424,UAVRegistrationXStreamPersistor,0.1230
RE-646,NvecInterpolator,0.1230
RE-595,PersistableMissionPlan,0.1230
RE-28,GetNameMessage,0.1229
RE-709,IRemoteInfoObject,0.1229
RE-101,ReadDispatcher,0.1228
RE-681,RemindsConnector,0.1227
RE-611,CoverageStatistics,0.1227
RE-508,IUAVPropertyUpdateNotifier,0.1227
RE-759,GeneratedRoutesInfo,0.1226
RE-691,DroneSnapshotOption,0.1226
RE-681,IMissionPlanningServiceInstance,0.1226
RE-597,ReadDispatcher,0.1225
RE-626,IMappedItem,0.1224
RE-595,DroneSnapshot,0.1223
RE-501,KMLExporter,0.1223
RE-679,AFMapDrones,0.1223
RE-649,IDroneSimulatorRemoteService,0.1222
RE-103,CollisionAvoidanceCheckTask,0.1222
RE-626,ReadDispatcher,0.1222
RE-589,DronologyMonitoringManager,0.1221
RE-501,CollisionAvoidanceCheckTask,0.1221
RE-759,UAVRegistrationXStreamPersistor,0.1221
RE-541,Utilities,0.1221
RE-589,DroneSetupServiceRemoteFacade,0.1221
RE-611,SetVelocityCommand,0.1221
RE-597,WaypointGoal,0.1220
RE-595,UAVEquipmentTypeRegistrationPersistenceProvider,0.1220
RE-649,SimulatorScenarioInfo,0.1220
RE-596,IMonitorableMessage,0.1220
RE-611,AFMissionOperations,0.1219
RE-101,AbstractMissionTask,0.1219
RE-103,MissionExecutionTester,0.1219
RE-681,MissionExecutionTester,0.1219
RE-597,FlightRouteXStreamPersistor,0.1218
RE-679,SelectionWriter,0.1218
RE-424,DroneSnapshotInternal,0.1218
RE-103,DroneSnapshotOption,0.1218
RE-649,IDroneSimulatorServiceInstance,0.1218
RE-649,IAreaMappingRemoteService,0.1217
RE-616,SetStateFrequencyCommand,0.1217
RE-649,DroneConnectorService,0.1216
RE-555,DroneInitializationInfo,0.1216
RE-709,PersistableUAVMissionDescription,0.1216
RE-649,DronologyServiceRunner,0.1215
RE-626,MapNode,0.1215
RE-626,MappedItem,0.1215
RE-689,UAVRegistrationXStreamPersistor,0.1214
RE-594,RemoteInfoFactory,0.1213
RE-729,AbstractUAVMessage,0.1213
RE-587,UAVRegistrationXStreamPersistor,0.1212
RE-589,IDroneSetupServiceInstance,0.1212
RE-100,ManagedDrone,0.1212
RE-649,AreaMappingCategoryInfo,0.1211
RE-649,FakePassivPythonGroundstation,0.1211
RE-693,UAVRegistrationXStreamPersistor,0.1211
RE-649,FlightRouteCategoryInfo,0.1210
RE-501,MissionExecutionTester,0.1210
RE-679,AFMissionOperations,0.1210
RE-424,SimpleCheckerMessageHandler,0.1210
RE-649,FakePassivPythonGroundstation2,0.1210
RE-28,SimpleChecker,0.1210
RE-587,IMappedItem,0.1210
RE-714,FullMissionPlan2,0.1209
RE-589,ArtifactIdentifierTree,0.1209
RE-639,AFInfoBox,0.1209
RE-628,RemoteRMIRemoteObject,0.1208
RE-424,IMappedItem,0.1208
RE-709,SimpleCheckerMessageHandler,0.1208
RE-101,DroneSnapshot,0.1208
RE-649,SimulatorScenarioCategoryInfo,0.1208
RE-77,WriteDispatcher,0.1208
RE-695,UAVRegistrationXStreamPersistor,0.1207
RE-695,SetTargetAltitudeMessage,0.1207
RE-596,Utilities,0.1206
RE-695,AbstractUAVMessage,0.1205
RE-679,IUAVMissionTask,0.1205
RE-722,WaypointGoal,0.1205
RE-626,RemindsConnector,0.1204
RE-695,MissionExecutionTester,0.1204
RE-649,DroneMonitoringService,0.1204
RE-505,DroneFleetListener,0.1204
RE-689,MissionExecutionTester,0.1204
RE-729,RemindsConnector,0.1204
RE-80,GetNameMessage,0.1203
RE-549,AMEditSidesController,0.1203
RE-100,ReadDispatcher,0.1203
RE-501,IMissionPlanningServiceInstance,0.1203
RE-691,ReadDispatcher,0.1203
RE-628,AbstractFlightPattern,0.1202
RE-649,IDroneMonitoringServiceInstance,0.1202
RE-594,RouteCreationRunner,0.1202
RE-597,SetTargetAltitudeMessage,0.1202
RE-628,UAVEquipmentTypeRegistrationServiceRemoteFacade,0.1201
RE-587,MappedItem,0.1201
RE-681,UAVRegistrationXStreamPersistor,0.1201
RE-100,SetStateFrequencyCommand,0.1201
RE-100,MissionController,0.1200
RE-424,MappedItem,0.1200
RE-551,SetMonitoringFrequencyCommand,0.1200
RE-77,SimpleChecker,0.1199
RE-549,FlightSimulator,0.1199
RE-628,IRemoteManager,0.1199
RE-508,IMissionPlanningRemoteService,0.1199
RE-28,AreaMappingGenerator,0.1198
RE-709,TaskList,0.1198
RE-25,DroneSnapshotOption,0.1198
RE-25,DroneFleetListener,0.1198
RE-709,AFFollowBar,0.1197
RE-551,FlightSimulator,0.1197
RE-77,SetTargetAltitudeMessage,0.1196
RE-541,StopExecutorViaWaypoint,0.1195
RE-596,FullMissionPlan2,0.1194
RE-679,CoordinatedTakeoffPattern,0.1194
RE-587,MissionExecutionTester,0.1194
RE-679,IRemoteableService,0.1193
RE-616,SoloDirector,0.1193
RE-100,WaypointGoal,0.1193
RE-114,ReadDispatcher,0.1193
RE-722,IUAVTypeRegistrationRemoteService,0.1192
RE-639,DelayTask,0.1192
RE-693,NVECSimulator,0.1192
RE-596,UAVEquipmentTypeRegistrationXStreamPersistor,0.1190
RE-649,IDroneConnectorServiceInstance,0.1190
RE-706,UAVStateChangeMessage,0.1189
RE-597,MissionHandler,0.1189
RE-626,MissionPlanningXStreamPersistor,0.1189
RE-628,Drone,0.1189
RE-508,UAVRegistrationXStreamPersistor,0.1188
RE-759,LlaCoordinate,0.1188
RE-114,PVector,0.1187
RE-114,SimpleCheckerMessageHandler,0.1187
RE-759,SimpleCheckerMessageHandler,0.1186
RE-656,DroneSnapshotInternal,0.1186
RE-639,AbstractUAVMessage,0.1185
RE-595,IUAVMissionDescription,0.1185
RE-628,IUAVTypeRegistrationServiceInstance,0.1184
RE-25,SelectionWriter,0.1184
RE-114,TestStatusDispatchThread,0.1184
RE-77,RemoteInfoFactory,0.1183
RE-616,SimpleCheckerMessageHandler,0.1183
RE-541,GetSnapshotMessage,0.1182
RE-689,SimpleCheckerMessageHandler,0.1182
RE-616,SetGroundSpeedCommand,0.1182
RE-551,SetGroundSpeedCommand,0.1182
RE-649,IDroneSetupRemoteService,0.1182
RE-628,IExecuteableMissionPlan,0.1181
RE-681,SoloDirector,0.1181
RE-701,UAVStateChangeMessage,0.1181
RE-501,KMLMapCreator,0.1180
RE-424,CollisionAvoidanceCheckTask,0.1180
RE-587,SimpleCheckerMessageHandler,0.1180
RE-646,DispatchQueueManager,0.1180
RE-616,UAVStateChangeMessage,0.1180
RE-714,TestStatusDispatchThread,0.1180
RE-695,DroneSnapshotOption,0.1179
RE-101,UAVRegistrationXStreamPersistor,0.1179
RE-541,RemoteInfoFactory,0.1179
RE-706,SetGimbalTargetCommand,0.1178
RE-505,PhysicalDrone,0.1177
RE-729,SimpleChecker,0.1177
RE-706,SetGimbalRotationCommand,0.1177
RE-649,AbstractStatusDispatchThread,0.1176
RE-595,PersistableUAVMissionDescription,0.1176
RE-551,MissionExecutionTester,0.1176
RE-508,IRouteCreator,0.1175
RE-100,SetMonitoringFrequencyCommand,0.1175
RE-595,IRegionOfInterest,0.1174
RE-681,AMEditPrioritiesController,0.1174
RE-555,AreaMappingGenerator,0.1174
RE-729,UAVTypeRegistrationXStreamPersistor,0.1174
RE-596,SlowLayer,0.1173
RE-594,PhysicalDroneUpdateMessage,0.1173
RE-555,UAVRegistrationXStreamPersistor,0.1172
RE-501,SoloDirector,0.1172
RE-656,UAVRegistrationXStreamPersistor,0.1172
RE-759,MissionExecutionTester,0.1172
RE-693,AbstractMissionTask,0.1171
RE-100,DistanceUtil,0.1170
RE-709,SimpleChecker,0.1170
RE-424,FullMissionPlan2,0.1170
RE-80,WriteDispatcher,0.1169
RE-709,IUAVMissionDescription,0.1169
RE-656,MissionExecutionTester,0.1168
RE-759,DroneSnapshotInternal,0.1168
RE-691,MissionExecutionTester,0.1167
RE-649,SynchronizationPoint,0.1167
RE-541,GetCoordinatesMessage,0.1167
RE-679,AbstractDrone,0.1167
RE-681,SimpleCheckerMessageHandler,0.1166
RE-639,UAVRegistrationXStreamPersistor,0.1166
RE-596,UAVStateChangeMessage,0.1166
RE-595,UAVEquipmentTypeRegistration,0.1165
RE-541,GetBaseCoordinatesMessage,0.1165
RE-101,IMissionTask,0.1165
RE-689,ReadDispatcher,0.1165
RE-656,SimpleCheckerMessageHandler,0.1164
RE-501,WriteDispatcher,0.1164
RE-101,IUAVPropertyUpdateNotifier,0.1163
RE-646,VirtualDrone,0.1163
RE-549,AreaMappingGenerator,0.1163
RE-551,SetVelocityCommand,0.1163
RE-589,TaskList,0.1162
RE-689,DroneSnapshotInternal,0.1161
RE-77,RouteCreationRunner,0.1161
RE-729,UAVEquipmentTypeRegistrationXStreamPersistor,0.1160
RE-595,IMissionPlan,0.1160
RE-508,AdaptedCreepingLinePrimitive,0.1160
RE-616,SetMonitoringFrequencyCommand,0.1159
RE-709,IRegionOfInterest,0.1159
RE-541,ManagedDroneMessenger,0.1159
RE-729,ReadDispatcher,0.1159
RE-649,Drone,0.1159
RE-691,UAVRegistrationXStreamPersistor,0.1159
RE-628,RemoteConnectionServiceInstance,0.1159
RE-114,TaskFactory,0.1159
RE-596,AbstractUAVMessage,0.1158
RE-709,PhysicalDroneFleetFactory,0.1158
RE-714,MissionController,0.1158
RE-693,MissionExecutionTester,0.1157
RE-628,UAVEquipmentTypeRegistrationServiceInstance,0.1157
RE-689,CollisionAvoidanceCheckTask,0.1157
RE-595,UAVTypeRegistration,0.1155
RE-597,RemoteInfoFactory,0.1155
RE-693,GeneratedRoutesInfo,0.1153
RE-695,ReadDispatcher,0.1153
RE-649,FullMissionPlan,0.1152
RE-587,CollisionAvoidanceCheckTask,0.1152
