Source,Target,Score
RE-766,CollisionAvoidanceUtil,0.0000
RE-766,IManagedDroneStateChangeListener,0.0000
RE-766,ImageWaypoint,0.0000
RE-766,IUAVTypeRegistrationRemoteService,0.0000
RE-766,SyncConstants,0.0000
RE-766,IFlightManagerServiceInstance,0.0000
RE-766,MissionPlanningServiceRemoteFacade,0.0000
RE-766,GetNameMessage,0.0000
RE-766,UAVEquipmentTypeRegistrationPersistenceProvider,0.0000
RE-766,UAVEquipmentTypeRegistrationInfo,0.0000
RE-766,GoalUpdateMessage,0.0000
RE-766,SetGimbalTargetCommand,0.0000
RE-766,WaypointGoalSnapshot,0.0000
RE-766,IUAVMissionTask,0.0000
RE-766,Discuss,0.0000
RE-766,ISupervisorServiceInstance,0.0000
RE-766,DroneSimulatorService,0.0000
RE-766,PysicalDroneIdGenerator,0.0000
RE-766,RemoteInfoObject,0.0000
RE-766,IUAVEquipmentTypeRegistrationServiceInstance,0.0000
RE-766,JsonTester,0.0000
RE-766,MappedItem,0.0000
RE-766,MetricsRunner,0.0000
RE-766,IDronologyChangeListener,0.0000
RE-766,IMissionPlan,0.0000
RE-766,TestStatusDispatchThread,0.0000
RE-766,IncommingGroundstationConnectionServer,0.0000
RE-766,UAVRegistration,0.0000
RE-766,DroneVoltageSimulator,0.0000
RE-766,IDroneAttribute,0.0000
RE-766,IUAVEquipmentTypeRegistrationRemoteService,0.0000
RE-766,AssignedDrone,0.0000
RE-766,AFEmergencyComponent,0.0000
RE-766,IDroneStatusChangeListener,0.0000
RE-766,IDroneCommandHandler,0.0000
RE-766,TaskFactory,0.0000
RE-766,AbstractFileTransmitServerService,0.0000
RE-766,UAVTypeRegistrationService,0.0000
RE-766,AbstractStatusDispatchThread,0.0000
RE-766,DefaultDroneCollector,0.0000
RE-766,SelectionWriter,0.0000
RE-766,IExecuteableMissionPlan,0.0000
RE-766,Runner,0.0000
RE-766,AbstractMissionTask,0.0000
RE-766,StopLayer,0.0000
RE-766,JSONSendTester,0.0000
RE-766,PreciseTimestamp,0.0000
RE-766,IAction,0.0000
RE-766,MessageMarshaller,0.0000
RE-766,SetTargetAltitudeMessage,0.0000
RE-766,IRegionOfInterest,0.0000
RE-766,StopExecutorViaWaypoint,0.0000
RE-766,AreaMappingCategoryInfo,0.0000
RE-766,UAVMonitoringMessage,0.0000
RE-766,DistanceChecker,0.0000
RE-766,DroneException,0.0000
RE-766,MissionExecutionTester,0.0000
RE-766,IUAVRegistration,0.0000
RE-766,ImageWaypoints,0.0000
RE-766,StopExecutor,0.0000
RE-766,UAVListenerManager,0.0000
RE-766,StopExecutorViaWaypoint2,0.0000
RE-766,KMLExporter,0.0000
RE-766,AbstractGoal,0.0000
RE-766,DelayTask,0.0000
RE-766,DronologySeriviceListener,0.0000
RE-766,RemindsConnector,0.0000
RE-766,FlightRoute,0.0000
RE-766,SetGimbalRotationCommand,0.0000
RE-766,PassThrough,0.0000
RE-766,FollowTheLeaderWaypoint,0.0000
RE-766,IRemoteTransferObject,0.0000
RE-766,IUAVTypeRegistrationServiceInstance,0.0000
RE-766,CheckerTaskMessage,0.0000
RE-766,DroneSnapshotInternal,0.0000
RE-766,SynchronizationState,0.0000
RE-766,IRouteSelectionStrategy,0.0000
RE-766,GeneratedMappedArea,0.0000
RE-766,AssignFlightMessage,0.0000
RE-766,MissionElementFactory,0.0000
RE-766,ArtifactIdentifier,0.0000
RE-766,FlightManagerServiceInstance,0.0000
RE-766,IMappedItem,0.0000
RE-766,SourcePoints,0.0000
RE-766,RiverSubsegment,0.0000
RE-766,GetBaseCoordinatesMessage,0.0000
RE-766,CommandExecutor,0.0000
RE-766,BaseServiceProvider,0.0000
RE-766,IUAVSafetyValidator,0.0000
RE-766,MockupProbe,0.0000
RE-766,DroneMonitoringServiceRemoteFacade,0.0000
RE-766,PhysicalDroneFleetFactory,0.0000
RE-766,SynchronizationPoint,0.0000
RE-766,SimulatorScenarioInfo,0.0000
RE-766,WaypointExecutor,0.0000
RE-766,TakeoffTask,0.0000
RE-689,UAVTypeRegistration,0.0000
RE-689,MissionPlanningPersistenceProvider,0.0000
RE-689,AbstractRMIRemoteObject,0.0000
RE-689,FlightRouteInfo,0.0000
RE-689,IUAVMissionDescription,0.0000
RE-689,IFlightRoute,0.0000
RE-689,ISimulatorScenario,0.0000
RE-689,WaypointGoal,0.0000
RE-689,OpenUniversityDemoScript,0.0000
RE-689,GetSnapshotMessage,0.0000
RE-689,EdgeLla,0.0000
RE-689,DroneSetupServiceRemoteFacade,0.0000
RE-689,JSONMissionPlanReader,0.0000
RE-689,FollowTheLeaderNed,0.0000
RE-689,LogCleaner,0.0000
RE-689,EmergencyStopCommand,0.0000
RE-689,UAVTypeRegistrationPersistenceProvider,0.0000
RE-689,AreaMappingInfo,0.0000
RE-689,IMissionPlanningRemoteService,0.0000
RE-689,AMMainLayout,0.0000
RE-689,UAVEquipmentTypeRegistration,0.0000
RE-689,FlightRoutePersistenceProvider,0.0000
RE-689,RandomRouteSelector,0.0000
RE-689,SimpleSimulator,0.0000
RE-689,DroneCollector,0.0000
RE-689,MissionUtil,0.0000
RE-689,IDroneSimulatorServiceInstance,0.0000
RE-689,TakeoffCommand,0.0000
RE-689,IFileChangeNotifyable,0.0000
RE-689,IPlanStatusChangeListener,0.0000
RE-689,IMissionTask,0.0000
RE-689,IFlightPlan,0.0000
RE-689,MissionController,0.0000
RE-689,PersistableUAVMissionDescription,0.0000
RE-689,AreaMappingPersistenceProvider,0.0000
RE-689,IRemoteConnectionServiceInstance,0.0000
RE-689,IUAVProxy,0.0000
RE-689,MonitoringDispatchThread,0.0000
RE-689,DummyLockObject,0.0000
RE-689,IdentifierCreator,0.0000
RE-689,SetVelocityCommand,0.0000
RE-689,SendToSubscriberCallable,0.0000
RE-689,RemoteConnectionServiceInstance,0.0000
RE-689,DronologyServiceException,0.0000
RE-689,CoordinatedLandingPattern,0.0000
RE-643,IFlightSimulator,0.0000
RE-643,UAVHandshakeMessage,0.0000
RE-643,DronologyElementFactory,0.0000
RE-643,DroneMonitoringService,0.0000
RE-643,PersistableUAVMissionTask,0.0000
RE-643,MapNode,0.0000
RE-643,GeofenceRectangle,0.0000
RE-643,StateMessageTypeAdapter,0.0000
RE-643,IDroneSetupRemoteService,0.0000
RE-643,DistanceCalculator,0.0000
RE-643,FlightRouteCategoryInfo,0.0000
RE-643,CollisionAvoidanceUtil,0.0000
RE-643,TaskList,0.0000
RE-643,UAVModeChangeMessage,0.0000
RE-643,IUAVTypeRegistrationRemoteService,0.0000
RE-643,FlightRouteplanningServiceRemoteFacade,0.0000
RE-643,GetNameMessage,0.0000
RE-643,FlightPlanFactory,0.0000
RE-643,GoalUpdateMessage,0.0000
RE-643,MetricsStatistics,0.0000
RE-643,WaypointGoalSnapshot,0.0000
RE-643,IMonitorableMessage,0.0000
RE-643,DronologyMonitoringManager,0.0000
RE-643,IUAVMissionTask,0.0000
RE-643,NvecInterpolator,0.0000
RE-643,IPersistenceManager,0.0000
RE-643,Discuss,0.0000
RE-643,ISupervisorServiceInstance,0.0000
RE-643,DroneSimulatorService,0.0000
RE-643,PysicalDroneIdGenerator,0.0000
RE-643,Onion,0.0000
RE-643,UAVTypeRegistrationServiceInstance,0.0000
RE-643,JsonTester,0.0000
RE-643,IDronologyChangeListener,0.0000
RE-643,IMissionPlan,0.0000
RE-643,TestStatusDispatchThread,0.0000
RE-643,FlightZoneException,0.0000
RE-643,AssignedDrone,0.0000
RE-643,IDroneStatusChangeListener,0.0000
RE-643,IDroneCommandHandler,0.0000
RE-643,UAVTypeRegistrationService,0.0000
RE-643,DefaultDroneCollector,0.0000
RE-643,DefaultAction,0.0000
RE-643,Runner,0.0000
RE-643,MonitoringDataHandler3,0.0000
RE-643,AbstractMissionTask,0.0000
RE-643,StopLayer,0.0000
RE-643,JSONSendTester,0.0000
RE-643,PreciseTimestamp,0.0000
RE-643,IAction,0.0000
RE-643,AMMainLayout,0.0000
RE-643,UAVEquipmentTypeRegistrationService,0.0000
RE-643,IItemChangeListener,0.0000
RE-643,PingPongCommand,0.0000
RE-643,RRDemoScript,0.0000
RE-643,IRegionOfInterest,0.0000
RE-643,NedExecutor,0.0000
RE-643,AreaMappingCategoryInfo,0.0000
RE-643,MonitoringConnectionTester,0.0000
RE-643,DistanceChecker,0.0000
RE-643,VirtualDrone,0.0000
RE-643,DroneException,0.0000
RE-643,UAVTypeRegistrationServiceRemoteFacade,0.0000
RE-643,MissionExecutionTester,0.0000
RE-643,UAVStateMessage,0.0000
RE-643,IDroneCommand,0.0000
RE-643,FormatUtil,0.0000
RE-643,DroneSnapshot,0.0000
RE-643,IUAVRegistration,0.0000
RE-643,MissionExecutionException,0.0000
RE-643,DronologyPersistenceUtil,0.0000
RE-643,StatusDispatchThread,0.0000
RE-643,UAVListenerManager,0.0000
RE-643,DroneSnapshotOption,0.0000
RE-643,IRouteCreator,0.0000
RE-643,IPersistableItem,0.0000
RE-643,IFileTransmitRemoteService,0.0000
RE-643,RemoteInfo,0.0000
RE-643,PassThrough,0.0000
RE-643,FollowTheLeaderWaypoint,0.0000
RE-643,IUAVTypeRegistrationServiceInstance,0.0000
RE-643,DroneSnapshotInternal,0.0000
RE-643,SynchronizationState,0.0000
RE-643,IRouteSelectionStrategy,0.0000
RE-643,GeneratedMappedArea,0.0000
RE-643,AssignFlightMessage,0.0000
RE-643,WaypointCommand,0.0000
RE-643,IRemoteableService,0.0000
RE-643,ArtifactIdentifier,0.0000
RE-643,FlightManagerServiceInstance,0.0000
RE-643,UAVRegistrationService,0.0000
RE-643,VirtualDroneFleetFactory,0.0000
RE-643,AbstractFlightPattern,0.0000
RE-643,CommandExecutorFactory,0.0000
RE-643,RemoteMessageHandler,0.0000
RE-643,MappingInfo,0.0000
RE-643,GetBaseCoordinatesMessage,0.0000
RE-643,IMissionPlanningServiceInstance,0.0000
RE-643,CommandExecutor,0.0000
RE-643,SearchConstants,0.0000
RE-643,MockupProbe,0.0000
RE-681,UAVTypeRegistration,0.0000
RE-681,IUAVMissionDescription,0.0000
RE-681,IFlightRoute,0.0000
RE-681,FlyingFieldDemoScript,0.0000
RE-681,DronologyListenerManager,0.0000
RE-681,WaypointGoal,0.0000
RE-681,OpenUniversityDemoScript,0.0000
RE-681,GetSnapshotMessage,0.0000
RE-681,EdgeLla,0.0000
RE-681,DroneSetupServiceRemoteFacade,0.0000
RE-681,EmergencyStopCommand,0.0000
RE-681,IMissionPlanningRemoteService,0.0000
RE-681,AMMainLayout,0.0000
RE-681,UAVEquipmentTypeRegistration,0.0000
RE-681,AFInfoBox,0.0000
RE-681,MissionUtil,0.0000
RE-681,IDroneSimulatorServiceInstance,0.0000
RE-681,TakeoffCommand,0.0000
RE-681,ILayer,0.0000
RE-681,IPlanStatusChangeListener,0.0000
RE-681,DroneSafetyStateManager,0.0000
RE-681,IFlightPlan,0.0000
RE-681,PersistableUAVMissionDescription,0.0000
RE-681,MonitoringDispatchThread,0.0000
RE-681,DummyLockObject,0.0000
RE-681,IdentifierCreator,0.0000
RE-681,SetVelocityCommand,0.0000
RE-681,RemoteConnectionServiceInstance,0.0000
RE-681,CoordinatedLandingPattern,0.0000
RE-729,UAVTypeRegistration,0.0000
RE-729,AbstractServerService,0.0000
RE-729,WriteDispatcher,0.0000
RE-729,IUAVMissionDescription,0.0000
RE-729,IFlightRoute,0.0000
RE-729,OpenUniversityDemoScript,0.0000
RE-729,DroneSetupServiceRemoteFacade,0.0000
RE-729,GeneratedRoutesInfo,0.0000
RE-729,IMissionPlanningRemoteService,0.0000
RE-729,AMMainLayout,0.0000
RE-729,UAVEquipmentTypeRegistration,0.0000
RE-729,IDroneSimulatorServiceInstance,0.0000
RE-729,ILayer,0.0000
RE-729,IPlanStatusChangeListener,0.0000
RE-729,IFlightPlan,0.0000
RE-729,MissionPlanningService,0.0000
RE-729,MissionController,0.0000
RE-729,MonitoringDispatchThread,0.0000
RE-729,DummyLockObject,0.0000
RE-729,IdentifierCreator,0.0000
RE-729,RemoteConnectionServiceInstance,0.0000
RE-729,CoordinatedLandingPattern,0.0000
RE-649,GetSnapshotMessage,0.0000
RE-649,EdgeLla,0.0000
RE-649,DroneInitializationInfo,0.0000
RE-649,GeneratedRoutesInfo,0.0000
RE-649,DroneConnectorService,0.0000
RE-649,IFlightPlan,0.0000
RE-649,AreaMappingGenerator,0.0000
RE-649,CommandExecutorFactory,0.0000
RE-649,RemoteConnectionServiceInstance,0.0000
RE-649,CoordinatedLandingPattern,0.0000
RE-80,IFlightSimulator,0.0000
RE-80,UAVEquipmentTypeRegistrationXStreamPersistor,0.0000
RE-80,AbstractServerService,0.0000
RE-80,AFFollowBar,0.0000
RE-80,DronologyServiceRunner,0.0000
RE-80,JsonTester2,0.0000
RE-80,FlyingFieldDemoScript,0.0000
RE-80,DronologyListenerManager,0.0000
RE-80,SimpleCheckerMessageHandler,0.0000
RE-80,AreaMappingService,0.0000
RE-80,WaypointGoal,0.0000
RE-80,OpenUniversityDemoScript,0.0000
RE-80,UAVTypeRegistrationServiceInstance,0.0000
RE-80,GetSnapshotMessage,0.0000
RE-80,EdgeLla,0.0000
RE-80,DroneSetupServiceRemoteFacade,0.0000
RE-80,FlightDirectorFactory,0.0000
RE-80,AFMapViewOperations,0.0000
RE-80,FlightInfo,0.0000
RE-80,AbstractMissionTask,0.0000
RE-80,MissionInfo,0.0000
RE-80,IMissionPlanningRemoteService,0.0000
RE-80,FlightPlanInfo,0.0000
RE-80,MissionHandler,0.0000
RE-80,SimpleSimulator,0.0000
RE-80,UAVStateMessage,0.0000
RE-80,DroneConnectorService,0.0000
RE-80,ExportDrone,0.0000
RE-80,StatusDispatchThread,0.0000
RE-80,StopExecutorViaReverse,0.0000
RE-80,IFlightPlan,0.0000
RE-80,IRouteCreator,0.0000
RE-80,RemoteInfo,0.0000
RE-80,AreaMappingGenerator,0.0000
RE-80,PersistableUAVMissionDescription,0.0000
RE-80,UAVProxyManager,0.0000
RE-80,UAVRegistrationXStreamPersistor,0.0000
RE-80,IdentifierCreator,0.0000
RE-80,AFMissionOperations,0.0000
RE-80,SetVelocityCommand,0.0000
RE-80,UAVMonitorableMessage,0.0000
RE-80,RemoteConnectionServiceInstance,0.0000
RE-80,CoordinatedLandingPattern,0.0000
RE-611,AbstractRMIRemoteObject,0.0000
RE-611,SimulatorScenarioPersistenceProvider,0.0000
RE-611,DronologyServiceRunner,0.0000
RE-611,AreaMappingService,0.0000
RE-611,ISimulatorScenario,0.0000
RE-611,AFMapViewOperations,0.0000
RE-611,DroneInitializationInfo,0.0000
RE-611,AMMainLayout,0.0000
RE-611,SimpleSimulator,0.0000
RE-611,VirtualDrone,0.0000
RE-611,ArtifactIdentifier,0.0000
RE-611,AbstractFlightPattern,0.0000
RE-611,IUAVProxy,0.0000
RE-611,AFMissionOperations,0.0000
RE-611,UAVMonitorableMessage,0.0000
RE-656,SearchPatternStrategy,0.0000
RE-656,DronologyElementFactory,0.0000
RE-656,SetGroundSpeedCommand,0.0000
RE-656,AFControlsComponent,0.0000
RE-656,IRemoteMonitoringMessageHandler,0.0000
RE-656,PersistableUAVMissionTask,0.0000
RE-656,AbstractUAVMessage,0.0000
RE-656,RemoteRMIRemoteObject,0.0000
RE-656,AFMainLayout,0.0000
RE-656,CollisionAvoidanceUtil,0.0000
RE-656,TaskList,0.0000
RE-656,ResultCreationUtil,0.0000
RE-656,ImageWaypoint,0.0000
RE-656,UAVModeChangeMessage,0.0000
RE-656,IFlightManagerServiceInstance,0.0000
RE-656,IAreaMappingRemoteService,0.0000
RE-656,UAVEquipmentTypeRegistrationPersistenceProvider,0.0000
RE-656,IDroneMonitoringRemoteService,0.0000
RE-656,FlightInfoCreator,0.0000
RE-656,Drone,0.0000
RE-656,DroneSimulatorService,0.0000
RE-656,JsonTester,0.0000
RE-656,MetricsRunner,0.0000
RE-656,IMissionPlan,0.0000
RE-656,DroneVoltageSimulator,0.0000
RE-656,FlightZoneException,0.0000
RE-656,AssignedDrone,0.0000
RE-656,IDroneCommandHandler,0.0000
RE-656,AbstractFileTransmitServerService,0.0000
RE-656,IDroneConnectorServiceInstance,0.0000
RE-656,FlightInfo,0.0000
RE-656,Runner,0.0000
RE-656,MonitoringDataHandler3,0.0000
RE-656,JSONSendTester,0.0000
RE-656,MissionInfo,0.0000
RE-656,NVECSimulator,0.0000
RE-656,FlightPlanInfo,0.0000
RE-656,RoutePrimitive,0.0000
RE-656,ExportAllocationInformation,0.0000
RE-656,PatternFactory,0.0000
RE-656,IRegionOfInterest,0.0000
RE-656,NedExecutor,0.0000
RE-656,VirtualDrone,0.0000
RE-656,UAVTypeRegistrationServiceRemoteFacade,0.0000
RE-656,MissionExecutionTester,0.0000
RE-656,ModeChangeMessageTypeAdapter,0.0000
RE-656,DroneSnapshot,0.0000
RE-656,IUAVRegistration,0.0000
RE-656,StatusDispatchThread,0.0000
RE-656,StopExecutor,0.0000
RE-656,IRouteCreator,0.0000
RE-656,MissionPlanningService,0.0000
RE-656,DronologySeriviceListener,0.0000
RE-656,RemindsConnector,0.0000
RE-656,AreaMappingGenerator,0.0000
RE-656,DroneSnapshotInternal,0.0000
RE-656,IRouteSelectionStrategy,0.0000
RE-656,UAVProxyManager,0.0000
RE-656,WaypointCommand,0.0000
RE-656,MissionElementFactory,0.0000
RE-656,RemoteMessageHandler,0.0000
RE-656,SourcePoints,0.0000
RE-656,MappingInfo,0.0000
RE-656,IMissionPlanningServiceInstance,0.0000
RE-656,SearchConstants,0.0000
RE-656,RouteSelectionResult,0.0000
RE-656,DummyLockObject,0.0000
RE-656,SynchronizationPoint,0.0000
RE-656,DronologyServiceException,0.0000
RE-576,LlaCoordinate,0.0000
RE-576,IFlightDirector,0.0000
RE-576,UAVMessageFactory,0.0000
RE-576,FlightRouteplanningService,0.0000
RE-576,CoordinatedTakeoffPattern,0.0000
RE-576,SynchronizationManager,0.0000
RE-576,FlightManagerServiceRemoteFacade,0.0000
RE-576,SlowLayer,0.0000
RE-574,LlaCoordinate,0.0000
RE-574,AreaMapping,0.0000
RE-574,IFlightDirector,0.0000
RE-574,UAVMessageFactory,0.0000
RE-574,FlightRouteplanningService,0.0000
RE-574,PriorityPolygonPrimitive,0.0000
RE-574,CoordinatedTakeoffPattern,0.0000
RE-574,FlightManagerServiceRemoteFacade,0.0000
RE-574,GroundstationConnector,0.0000
RE-574,AFMapComponent,0.0000
RE-574,MetricsUtilities,0.0000
RE-574,SlowLayer,0.0000
RE-695,UAVEquipmentTypeRegistrationServiceRemoteFacade,0.0000
RE-695,UAVTypeRegistration,0.0000
RE-695,IUAVMissionDescription,0.0000
RE-695,IFlightRoute,0.0000
RE-695,OpenUniversityDemoScript,0.0000
RE-695,EmergencyStopCommand,0.0000
RE-695,IMissionPlanningRemoteService,0.0000
RE-695,UAVEquipmentTypeRegistration,0.0000
RE-695,SynchronizationManager,0.0000
RE-695,AFInfoBox,0.0000
RE-695,IDroneSimulatorServiceInstance,0.0000
RE-695,TakeoffCommand,0.0000
RE-695,ILayer,0.0000
RE-695,IPlanStatusChangeListener,0.0000
RE-695,IFlightPlan,0.0000
RE-695,MissionController,0.0000
RE-695,MonitoringDispatchThread,0.0000
RE-695,DummyLockObject,0.0000
RE-695,IdentifierCreator,0.0000
RE-695,SetVelocityCommand,0.0000
RE-695,FakePythonGroundstation,0.0000
RE-695,RemoteConnectionServiceInstance,0.0000
RE-695,CoordinatedLandingPattern,0.0000
RE-693,MissionPlanningPersistenceProvider,0.0000
RE-693,IFlightRoute,0.0000
RE-693,FlyingFieldDemoScript,0.0000
RE-693,DronologyListenerManager,0.0000
RE-693,WaypointGoal,0.0000
RE-693,OpenUniversityDemoScript,0.0000
RE-693,GetSnapshotMessage,0.0000
RE-693,EdgeLla,0.0000
RE-693,AFMapViewOperations,0.0000
RE-693,FollowTheLeaderNed,0.0000
RE-693,DroneInitializationInfo,0.0000
RE-693,LogCleaner,0.0000
RE-693,EmergencyStopCommand,0.0000
RE-693,UAVTypeRegistrationPersistenceProvider,0.0000
RE-693,GeneratedRoutesInfo,0.0000
RE-693,AreaMappingInfo,0.0000
RE-693,IMissionPlanningRemoteService,0.0000
RE-693,UAVEquipmentTypeRegistration,0.0000
RE-693,FlightRoutePersistenceProvider,0.0000
RE-693,MissionHandler,0.0000
RE-693,SimpleSimulator,0.0000
RE-693,AFInfoBox,0.0000
RE-693,DroneCollector,0.0000
RE-693,MissionUtil,0.0000
RE-693,IDroneSimulatorServiceInstance,0.0000
RE-693,UAVStatusWrapper,0.0000
RE-693,ILayer,0.0000
RE-693,IFileChangeNotifyable,0.0000
RE-693,UAVStateMessage,0.0000
RE-693,IMissionTask,0.0000
RE-693,DroneConnectorService,0.0000
RE-693,IFlightPlan,0.0000
RE-693,AreaMappingGenerator,0.0000
RE-693,PersistableUAVMissionDescription,0.0000
RE-693,AreaMappingPersistenceProvider,0.0000
RE-693,IdentifierCreator,0.0000
RE-693,AFMissionOperations,0.0000
RE-693,SetVelocityCommand,0.0000
RE-693,RemoteConnectionServiceInstance,0.0000
RE-693,CoordinatedLandingPattern,0.0000
RE-691,IFlightSimulator,0.0000
RE-691,UAVHandshakeMessage,0.0000
RE-691,DronologyElementFactory,0.0000
RE-691,DroneMonitoringService,0.0000
RE-691,IRemoteMonitoringMessageHandler,0.0000
RE-691,DronePair,0.0000
RE-691,DroneAttribute,0.0000
RE-691,MapNode,0.0000
RE-691,GeofenceRectangle,0.0000
RE-691,IDroneSetupRemoteService,0.0000
RE-691,DistanceCalculator,0.0000
RE-691,RiverBank,0.0000
RE-691,FlightRouteCategoryInfo,0.0000
RE-691,CollisionAvoidanceUtil,0.0000
RE-691,TaskList,0.0000
RE-691,ImageWaypoint,0.0000
RE-691,UAVModeChangeMessage,0.0000
RE-691,IUAVTypeRegistrationRemoteService,0.0000
RE-691,SyncConstants,0.0000
RE-691,GetNameMessage,0.0000
RE-691,AFFollowBar,0.0000
RE-691,DronologyServiceRunner,0.0000
RE-691,IUAVPropertyUpdateNotifier,0.0000
RE-691,IUAVRegistrationServiceInstance,0.0000
RE-691,GoalUpdateMessage,0.0000
RE-691,Drone,0.0000
RE-691,IMonitorableMessage,0.0000
RE-691,DronologyMonitoringManager,0.0000
RE-691,IUAVMissionTask,0.0000
RE-691,IPersistenceManager,0.0000
RE-691,Discuss,0.0000
RE-691,DroneSimulatorService,0.0000
RE-691,IUAVEquipmentTypeRegistrationServiceInstance,0.0000
RE-691,UAVTypeRegistrationServiceInstance,0.0000
RE-691,JsonTester,0.0000
RE-691,LandTask,0.0000
RE-691,IDronologyChangeListener,0.0000
RE-691,TestStatusDispatchThread,0.0000
RE-691,IDroneAttribute,0.0000
RE-691,IUAVEquipmentTypeRegistrationRemoteService,0.0000
RE-691,DroneSetupServiceRemoteFacade,0.0000
RE-691,FlightZoneException,0.0000
RE-691,FlightDirectorFactory,0.0000
RE-691,AFMapViewOperations,0.0000
RE-691,IDroneStatusChangeListener,0.0000
RE-691,IDroneCommandHandler,0.0000
RE-691,IDroneConnectorServiceInstance,0.0000
RE-691,UAVTypeRegistrationService,0.0000
RE-691,DefaultDroneCollector,0.0000
RE-691,DefaultAction,0.0000
RE-691,IExecuteableMissionPlan,0.0000
RE-691,MonitoringDataHandler3,0.0000
RE-691,AbstractMissionTask,0.0000
RE-691,StopLayer,0.0000
RE-691,JSONSendTester,0.0000
RE-691,PreciseTimestamp,0.0000
RE-691,IAction,0.0000
RE-691,NVECSimulator,0.0000
RE-691,FlightPlanInfo,0.0000
RE-691,UAVEquipmentTypeRegistrationService,0.0000
RE-691,MissionHandler,0.0000
RE-691,IItemChangeListener,0.0000
RE-691,IUAVRegistrationRemoteService,0.0000
RE-691,RRDemoScript,0.0000
RE-691,IRegionOfInterest,0.0000
RE-691,NedExecutor,0.0000
RE-691,AreaMappingCategoryInfo,0.0000
RE-691,MonitoringConnectionTester,0.0000
RE-691,DroneFleetListener,0.0000
RE-691,VirtualDrone,0.0000
RE-691,DroneException,0.0000
RE-691,RiverList,0.0000
RE-691,UAVTypeRegistrationServiceRemoteFacade,0.0000
RE-691,ConnectionRequestMessage,0.0000
RE-691,IDroneCommand,0.0000
RE-691,FormatUtil,0.0000
RE-691,DroneSnapshot,0.0000
RE-691,IUAVRegistration,0.0000
RE-691,MissionExecutionException,0.0000
RE-691,ImageWaypoints,0.0000
RE-691,ExportDrone,0.0000
RE-691,StatusDispatchThread,0.0000
RE-691,UAVListenerManager,0.0000
RE-691,WaypointTask,0.0000
RE-691,DroneSnapshotOption,0.0000
RE-691,IRouteCreator,0.0000
RE-691,IPersistableItem,0.0000
RE-691,MonitorDialog,0.0000
RE-691,DronologySeriviceListener,0.0000
RE-691,PassThrough,0.0000
RE-691,ConnectionResponseCommand,0.0000
RE-691,AreaMappingGenerator,0.0000
RE-691,IRemoteTransferObject,0.0000
RE-691,IUAVTypeRegistrationServiceInstance,0.0000
RE-691,CheckerTaskMessage,0.0000
RE-691,DroneSnapshotInternal,0.0000
RE-691,SynchronizationState,0.0000
RE-691,IRouteSelectionStrategy,0.0000
RE-691,AssignFlightMessage,0.0000
RE-691,WaypointCommand,0.0000
RE-691,IRemoteableService,0.0000
RE-691,MissionElementFactory,0.0000
RE-691,UAVRegistrationService,0.0000
RE-691,AbstractFlightPattern,0.0000
RE-691,CommandExecutorFactory,0.0000
RE-691,RemoteMessageHandler,0.0000
RE-691,MappingInfo,0.0000
RE-691,GetBaseCoordinatesMessage,0.0000
RE-691,IMissionPlanningServiceInstance,0.0000
RE-691,CommandExecutor,0.0000
RE-691,SearchConstants,0.0000
RE-691,AFMissionOperations,0.0000
RE-691,MockupProbe,0.0000
RE-691,UAVMonitorableMessage,0.0000
RE-691,FakePythonGroundstation,0.0000
RE-691,WaypointExecutor,0.0000
RE-691,TakeoffTask,0.0000
RE-691,GroundStationException,0.0000
RE-28,UAVTypeRegistration,0.0000
RE-28,WriteDispatcher,0.0000
